,word,likes,retweets,comments,n,avg_likes,avg_retweets,avg_comments,trafic,party
498,genåbning,145,20,29,8,18,2,4,165,Radikale
499,eksempel,59,6,16,4,15,2,4,65,Radikale
500,kulturliv,48,11,13,4,12,3,3,59,Radikale
501,restaurant,30,4,10,2,15,2,5,34,Radikale
502,café,27,2,10,1,27,2,10,29,Radikale
503,forskellig,221,34,20,6,37,6,3,255,Radikale
504,beregning,27,2,10,1,27,2,10,29,Radikale
505,COVID19dk,252,55,31,11,23,5,3,307,Radikale
506,løsning,1116,217,117,35,32,6,3,1333,Radikale
507,fossil,35,7,1,1,35,7,1,42,Radikale
508,dinosaurløsning,35,7,1,1,35,7,1,42,Radikale
509,beslutning,141,18,25,4,35,4,6,159,Radikale
510,lovgivning,132,18,21,2,66,9,10,150,Radikale
511,individuel,117,12,21,1,117,12,21,129,Radikale
512,vurdering,117,12,21,1,117,12,21,129,Radikale
513,sag,164,17,26,4,41,4,6,181,Radikale
514,social,128,16,22,5,26,3,4,144,Radikale
515,studiegenstart,3,2,2,1,3,2,2,5,Radikale
516,mio.,23,7,3,2,12,4,2,30,Radikale
517,styrke,34,11,5,4,8,3,1,45,Radikale
518,fællesskab,290,58,45,15,19,4,3,348,Radikale
519,virke,4,2,1,1,4,2,1,6,Radikale
520,klimakamp,100,15,10,4,25,4,2,115,Radikale
521,vigtighed,4,2,1,1,4,2,1,6,Radikale
522,demokratisk,35,10,15,3,12,3,5,45,Radikale
523,eupol,183,70,22,12,15,6,2,253,Radikale
524,Landbruget,51,10,6,1,51,10,6,61,Radikale
525,Udledninger,51,10,6,1,51,10,6,61,Radikale
526,bla,64,11,7,2,32,6,4,75,Radikale
527,investering,138,30,19,7,20,4,3,168,Radikale
528,front,51,10,6,1,51,10,6,61,Radikale
529,tvivl,218,67,45,7,31,10,6,285,Radikale
530,pejlemærke,8,4,0,1,8,4,0,12,Radikale
531,Skolen,31,8,5,2,16,4,2,39,Radikale
532,læreruddannelse,8,4,0,1,8,4,0,12,Radikale
533,uværdig,37,6,4,1,37,6,4,43,Radikale
534,skørt,37,6,4,1,37,6,4,43,Radikale
535,sværte,145,31,13,4,36,8,3,176,Radikale
536,passe,314,29,38,3,105,10,13,343,Radikale
537,faretruende,37,6,4,1,37,6,4,43,Radikale
538,tegn,42,7,4,2,21,4,2,49,Radikale
539,udlændingepolitik,38,8,5,2,19,4,2,46,Radikale
540,Dansk,840,124,88,10,84,12,9,964,Radikale
541,ilt,24,7,12,1,24,7,12,31,Radikale
542,Grønt,77,25,19,5,15,5,4,102,Radikale
543,Generationsråd,61,21,18,4,15,5,4,82,Radikale
544,borger,156,33,17,5,31,7,3,189,Radikale
545,covid19dk,93,15,16,6,16,2,3,108,Radikale
546,Kæmpe,165,23,12,4,41,6,3,188,Radikale
547,potentiale,52,12,6,1,52,12,6,64,Radikale
548,klimamål,52,12,6,1,52,12,6,64,Radikale
549,marked,52,12,6,1,52,12,6,64,Radikale
550,vækst,52,12,6,1,52,12,6,64,Radikale
551,genstart,100,20,10,4,25,5,2,120,Radikale
552,nedlukning,42,4,4,1,42,4,4,46,Radikale
553,sidste,553,142,38,14,40,10,3,695,Radikale
554,partilederdebat,101,17,7,6,17,3,1,118,Radikale
555,Utvetydig,10,6,2,1,10,6,2,16,Radikale
556,ende,159,20,8,3,53,7,3,179,Radikale
557,tunnel,10,6,2,1,10,6,2,16,Radikale
558,langsigtet,110,14,29,2,55,7,14,124,Radikale
559,genåbningsplan,118,16,32,3,39,5,11,134,Radikale
560,dkkultur,88,25,8,5,18,5,2,113,Radikale
561,optage,13,2,5,1,13,2,5,15,Radikale
562,trivselsmæssigt,13,2,5,1,13,2,5,15,Radikale
563,Mange,91,18,13,4,23,4,3,109,Radikale
564,ungdom,55,6,9,3,18,2,3,61,Radikale
565,Yderligere,13,2,5,1,13,2,5,15,Radikale
566,åbning,13,2,5,1,13,2,5,15,Radikale
567,svær,54,11,7,3,18,4,2,65,Radikale
568,metoo,26,6,4,1,26,6,4,32,Radikale
569,rapport,47,10,5,2,24,5,2,57,Radikale
570,ærgrelse,14,3,2,1,14,3,2,17,Radikale
571,Venstre,806,145,105,23,35,6,5,951,Radikale
572,seksuel,58,11,27,1,58,11,27,69,Radikale
573,chikane,58,11,27,1,58,11,27,69,Radikale
574,form,68,14,27,2,34,7,14,82,Radikale
575,sexistisk,58,11,27,1,58,11,27,69,Radikale
576,adfærd,69,16,27,3,23,5,9,85,Radikale
577,ordentlig,58,11,27,1,58,11,27,69,Radikale
578,håndtering,80,14,31,2,40,7,16,94,Radikale
579,smerte,58,11,27,1,58,11,27,69,Radikale
580,omfang,36,8,5,2,18,4,2,44,Radikale
581,karakter,36,8,5,2,18,4,2,44,Radikale
582,sexisme,123,32,30,12,10,3,2,155,Radikale
583,pressemeddelelse,33,7,3,1,33,7,3,40,Radikale
584,Pligten,13,2,5,1,13,2,5,15,Radikale
585,Partiet,13,2,5,1,13,2,5,15,Radikale
586,krise,196,41,32,11,18,4,3,237,Radikale
587,bløde,52,14,16,3,17,5,5,66,Radikale
588,erhvervsliv,193,23,35,3,64,8,12,216,Radikale
589,anbefaling,23,4,10,2,12,2,5,27,Radikale
590,ekspert,67,16,20,5,13,3,4,83,Radikale
591,sundhedsmyndighed,21,3,9,1,21,3,9,24,Radikale
592,kant,111,42,13,3,37,14,4,153,Radikale
593,april,21,3,9,1,21,3,9,24,Radikale
594,skel,39,8,10,3,13,3,3,47,Radikale
595,Jylland,17,4,4,1,17,4,4,21,Radikale
596,København,112,27,16,5,22,5,3,139,Radikale
597,svineavleren,17,4,4,1,17,4,4,21,Radikale
598,Jeppe,34,8,8,2,17,4,4,42,Radikale
599,Bloch,17,4,4,1,17,4,4,21,Radikale
600,Nielsen,125,22,21,3,42,7,7,147,Radikale
601,fredag,69,16,8,3,23,5,3,85,Radikale
602,udveksling,17,4,4,1,17,4,4,21,Radikale
603,Sofie,151,26,22,4,38,6,6,177,Radikale
604,Håb,100,8,27,1,100,8,27,108,Radikale
605,strategi,100,8,27,1,100,8,27,108,Radikale
606,mismod,100,8,27,1,100,8,27,108,Radikale
607,Regeringen,226,29,38,5,45,6,8,255,Radikale
608,Danskerne,116,11,31,3,39,4,10,127,Radikale
609,sigtbarhed,100,8,27,1,100,8,27,108,Radikale
610,Yes,297,41,16,6,50,7,3,338,Radikale
611,Energiøen,36,6,1,1,36,6,1,42,Radikale
612,plads,223,32,17,11,20,3,2,255,Radikale
613,gigantisk,109,11,8,2,54,6,4,120,Radikale
614,teknologisk,36,6,1,1,36,6,1,42,Radikale
615,kvantespring,36,6,1,1,36,6,1,42,Radikale
616,enorm,36,6,1,1,36,6,1,42,Radikale
617,potential,36,6,1,1,36,6,1,42,Radikale
618,energi,82,16,2,5,16,3,0,98,Radikale
619,strøm,360,48,41,4,90,12,10,408,Radikale
620,Clara,37,2,0,1,37,2,0,39,Radikale
621,Halvorsen,37,2,0,1,37,2,0,39,Radikale
622,næstformand,37,2,0,1,37,2,0,39,Radikale
623,retsstat,400,34,68,5,80,7,14,434,Radikale
624,Jura,60,2,13,1,60,2,13,62,Radikale
625,forkert,99,13,19,2,50,6,10,112,Radikale
626,baggrund,176,15,36,4,44,4,9,191,Radikale
627,rigsretstiltalen,60,2,13,1,60,2,13,62,Radikale
628,lov,930,143,98,17,55,8,6,1073,Radikale
629,ftlive,481,98,37,14,34,7,3,579,Radikale
630,sikker,17,5,5,1,17,5,5,22,Radikale
631,type,17,5,5,1,17,5,5,22,Radikale
632,lytte,24,7,5,3,8,2,2,31,Radikale
633,ALLE,17,5,5,1,17,5,5,22,Radikale
634,klimapolitik,44,14,5,4,11,4,1,58,Radikale
635,Nytårsstævne,87,20,6,6,14,3,1,107,Radikale
636,klog,103,16,11,4,26,4,3,119,Radikale
637,velfærd,34,8,3,3,11,3,1,42,Radikale
638,sundpol,103,25,4,7,15,4,1,128,Radikale
639,Iben,17,2,0,1,17,2,0,19,Radikale
640,Maria,23,2,2,3,8,1,1,25,Radikale
641,Zeuthen,17,2,0,1,17,2,0,19,Radikale
642,lægemangel,12,1,1,1,12,1,1,13,Radikale
643,ulighed,38,9,5,5,8,2,1,47,Radikale
644,sundhed,71,22,6,6,12,4,1,93,Radikale
645,Tine,11,2,0,1,11,2,0,13,Radikale
646,Curtis,11,2,0,1,11,2,0,13,Radikale
647,velfærdsstat,21,4,2,1,21,4,2,25,Radikale
648,kerneudfordringer,21,4,2,1,21,4,2,25,Radikale
649,Stand,86,14,1,1,86,14,1,100,Radikale
650,President,86,14,1,1,86,14,1,100,Radikale
651,oplægge,34,3,5,1,34,3,5,37,Radikale
652,Rigsretten,34,3,5,1,34,3,5,37,Radikale
653,Klimakamp,20,9,1,2,10,4,0,29,Radikale
654,generationskamp,20,9,1,2,10,4,0,29,Radikale
655,klimahandlingnu,20,9,1,2,10,4,0,29,Radikale
656,grønbetydernu,25,4,0,2,12,2,0,29,Radikale
657,frihedskamp,10,6,1,1,10,6,1,16,Radikale
658,klimaråd,15,11,5,2,8,6,2,26,Radikale
659,like,112,22,11,2,56,11,6,134,Radikale
660,udlændingelov,69,8,10,1,69,8,10,77,Radikale
661,taktisk,69,8,10,1,69,8,10,77,Radikale
662,årsag,69,8,10,1,69,8,10,77,Radikale
663,ton,20,5,1,1,20,5,1,25,Radikale
664,CO2-reduktioner,401,54,29,4,100,14,7,455,Radikale
665,udlændingestramninger,26,8,1,2,13,4,0,34,Radikale
666,Regeringens,67,21,6,2,34,10,3,88,Radikale
667,klimadelmål,20,8,3,1,20,8,3,28,Radikale
668,sort,579,126,87,20,29,6,4,705,Radikale
669,fornærme,20,8,3,1,20,8,3,28,Radikale
670,Samtykkeloven,141,18,10,1,141,18,10,159,Radikale
671,samtykke,199,29,12,2,100,14,6,228,Radikale
672,samtykkelov,199,29,12,2,100,14,6,228,Radikale
673,stolthed,163,46,11,2,82,23,6,209,Radikale
674,glæde,62,13,2,2,31,6,1,75,Radikale
675,samtykkeloven,114,17,5,2,57,8,2,131,Radikale
676,Lov,56,7,4,1,56,7,4,63,Radikale
677,ofre,82,15,7,2,41,8,4,97,Radikale
678,sparekniv,76,17,7,2,38,8,4,93,Radikale
679,ungdomsuddannelse,74,11,7,2,37,6,4,85,Radikale
680,kultur,177,47,14,6,30,8,2,224,Radikale
681,kunst,31,8,4,1,31,8,4,39,Radikale
682,Dagens,34,9,6,2,17,4,3,43,Radikale
683,ungdomspakke,31,8,4,1,31,8,4,39,Radikale
684,skolebarn,31,8,4,1,31,8,4,39,Radikale
685,teaterforestilling,31,8,4,1,31,8,4,39,Radikale
686,koncert,31,8,4,1,31,8,4,39,Radikale
687,Uddannelse,31,6,0,1,31,6,0,37,Radikale
688,løft,48,6,4,2,24,3,2,54,Radikale
689,daginstitution,54,14,3,4,14,4,1,68,Radikale
690,pædagog,153,38,5,6,26,6,1,191,Radikale
691,personale,25,4,1,1,25,4,1,29,Radikale
692,juble,52,6,3,1,52,6,3,58,Radikale
693,naturnationalparker,52,6,3,1,52,6,3,58,Radikale
694,urørt,52,6,3,1,52,6,3,58,Radikale
695,skov,102,16,5,3,34,5,2,118,Radikale
696,fremtidig,52,6,3,1,52,6,3,58,Radikale
697,generation,200,44,11,11,18,4,1,244,Radikale
698,STOR,76,6,3,1,76,6,3,82,Radikale
699,DAG,76,6,3,1,76,6,3,82,Radikale
700,klimaudfordringen,138,15,5,2,69,8,2,153,Radikale
701,udbudsrunde,76,6,3,1,76,6,3,82,Radikale
702,olie,97,12,4,4,24,3,1,109,Radikale
703,undergrund,76,6,3,1,76,6,3,82,Radikale
704,global,87,9,3,3,29,3,1,96,Radikale
705,lederskab,259,49,20,11,24,4,2,308,Radikale
706,magtkamp,7,1,4,1,7,1,4,8,Radikale
707,navn,26,1,6,3,9,0,2,27,Radikale
708,sygdom,18,4,4,2,9,2,2,22,Radikale
709,statsminister,103,23,12,7,15,3,2,126,Radikale
710,epidemilov,7,1,4,1,7,1,4,8,Radikale
711,grund,632,56,58,8,79,7,7,688,Radikale
712,tøjpoliti,111,4,8,1,111,4,8,115,Radikale
713,Folkepartis,599,66,65,7,86,9,9,665,Radikale
714,tørklæde,111,4,8,1,111,4,8,115,Radikale
715,institution,288,25,23,5,58,5,5,313,Radikale
716,gymnasium,29,6,1,4,7,2,0,35,Radikale
717,Faaborg,10,1,1,1,10,1,1,11,Radikale
718,træk,39,5,3,2,20,2,2,44,Radikale
719,Bastian,10,1,1,1,10,1,1,11,Radikale
720,sydfynske,10,1,1,1,10,1,1,11,Radikale
721,elev,28,6,1,4,7,2,0,34,Radikale
722,blå,135,12,27,4,34,3,7,147,Radikale
723,farveblind,55,6,20,1,55,6,20,61,Radikale
724,Minkskandalen,55,6,20,1,55,6,20,61,Radikale
725,parlamentarisk,55,6,20,1,55,6,20,61,Radikale
726,vidneansvar,55,6,20,1,55,6,20,61,Radikale
727,flex,55,6,20,1,55,6,20,61,Radikale
728,kommission,55,6,20,1,55,6,20,61,Radikale
729,Historisk,56,6,3,1,56,6,3,62,Radikale
730,️Folketinget,56,6,3,1,56,6,3,62,Radikale
731,førstebehandle,56,6,3,1,56,6,3,62,Radikale
732,Fremtidens,35,4,6,1,35,4,6,39,Radikale
733,analfabet,35,4,6,1,35,4,6,39,Radikale
734,sprog,35,4,6,1,35,4,6,39,Radikale
735,teknologiforståelse,35,4,6,1,35,4,6,39,Radikale
736,fag,35,4,6,1,35,4,6,39,Radikale
737,miljø,24,6,3,2,12,3,2,30,Radikale
738,kompromisse,58,7,11,2,29,4,6,65,Radikale
739,ring,38,21,5,5,8,4,1,59,Radikale
740,løsningsforslag,1,0,0,1,1,0,0,1,Radikale
741,musikbranche,53,10,7,3,18,3,2,63,Radikale
742,holdning,204,51,15,4,51,13,4,255,Radikale
743,kvinderenes,16,4,2,1,16,4,2,20,Radikale
744,skyld,37,7,3,4,9,2,1,44,Radikale
745,radiovenligt,16,4,2,1,16,4,2,20,Radikale
746,musik,87,30,12,5,17,6,2,117,Radikale
747,ANYA,16,4,2,1,16,4,2,20,Radikale
748,Debatten,18,4,4,5,4,1,1,22,Radikale
749,overflade,6,1,3,1,6,1,3,7,Radikale
750,hverdagssexisme,6,1,3,1,6,1,3,7,Radikale
751,direkte,21,4,3,2,10,2,2,25,Radikale
752,overgreb,6,1,3,1,6,1,3,7,Radikale
753,skoleskema,21,6,2,2,10,3,1,27,Radikale
754,deltage,10,3,1,1,10,3,1,13,Radikale
755,terror,68,13,8,3,23,4,3,81,Radikale
756,ytringsfrihed,8,2,3,1,8,2,3,10,Radikale
757,maskere,8,2,3,1,8,2,3,10,Radikale
758,trussel,83,11,9,2,42,6,4,94,Radikale
759,bestemt,8,2,3,1,8,2,3,10,Radikale
760,gruppere,223,18,7,2,112,9,4,241,Radikale
761,Louise,9,2,3,2,4,1,2,11,Radikale
762,Kjølsen,8,2,3,1,8,2,3,10,Radikale
763,Twerkqueen,8,2,3,1,8,2,3,10,Radikale
764,gæst,150,40,15,13,12,3,1,190,Radikale
765,virtuel,10,1,3,1,10,1,3,11,Radikale
766,sej,89,15,5,3,30,5,2,104,Radikale
767,snak,687,115,69,18,38,6,4,802,Radikale
768,byggeplads,94,6,8,2,47,3,4,100,Radikale
769,øjeblik,23,6,3,2,12,3,2,29,Radikale
770,tavs,16,6,1,1,16,6,1,22,Radikale
771,initiativtager,16,6,1,1,16,6,1,22,Radikale
772,enblandtos,16,6,1,1,16,6,1,22,Radikale
773,Sexisme,20,7,7,2,10,4,4,27,Radikale
774,grænse,123,35,23,6,20,6,4,158,Radikale
775,fokus,28,10,7,3,9,3,2,38,Radikale
776,time,279,59,44,7,40,8,6,338,Radikale
777,streg,11,4,7,1,11,4,7,15,Radikale
778,meningsdanner,11,4,7,1,11,4,7,15,Radikale
779,erfaring,42,8,14,3,14,3,5,50,Radikale
780,Kærligheden,74,15,9,2,37,8,4,89,Radikale
781,statsborger,849,112,90,12,71,9,8,961,Radikale
782,familiesammenføring,12,4,1,1,12,4,1,16,Radikale
783,Determig,12,4,1,1,12,4,1,16,Radikale
784,splitte,28,9,4,1,28,9,4,37,Radikale
785,familie,1105,173,71,8,138,22,9,1278,Radikale
786,Demo,28,9,4,1,28,9,4,37,Radikale
787,konference,28,9,4,1,28,9,4,37,Radikale
788,kl.,419,126,44,30,14,4,1,545,Radikale
789,meningsløshed,82,24,11,3,27,8,4,106,Radikale
790,Benni,28,8,3,1,28,8,3,36,Radikale
791,etc.,0,0,1,1,0,0,1,0,Radikale
792,elbilsudspil,32,7,7,1,32,7,7,39,Radikale
793,ulovlig,76,12,15,2,38,6,8,88,Radikale
794,pct.,46,13,11,4,12,3,3,59,Radikale
795,uambitiøse,15,5,3,1,15,5,3,20,Radikale
796,biludspil,15,5,3,1,15,5,3,20,Radikale
797,rød,25,5,6,3,8,2,2,30,Radikale
798,tålmodighed,2,0,0,1,2,0,0,2,Radikale
799,øvelse,2,0,0,1,2,0,0,2,Radikale
800,fakkel,17,1,0,1,17,1,0,18,Radikale
801,rvlm20,246,84,20,41,6,2,0,330,Radikale
802,Margrethe,15,4,0,2,8,2,0,19,Radikale
803,Wow,1,1,0,1,1,1,0,2,Radikale
804,godte,98,21,6,6,16,4,1,119,Radikale
805,Sorry,0,1,0,1,0,1,0,1,Radikale
806,kompas,8,2,2,1,8,2,2,10,Radikale
807,Socialdemokratiet,145,26,19,3,48,9,6,171,Radikale
808,venstre,41,11,5,2,20,6,2,52,Radikale
809,grøft,31,9,2,2,16,4,1,40,Radikale
810,grad,826,116,43,3,275,39,14,942,Radikale
811,lide,11,1,0,1,11,1,0,12,Radikale
812,ven,167,19,4,5,33,4,1,186,Radikale
813,yderst,33,3,1,2,16,2,0,36,Radikale
814,højrefløj,11,1,0,1,11,1,0,12,Radikale
815,samling,11,1,1,2,6,0,0,12,Radikale
816,brede,6,2,1,2,3,1,0,8,Radikale
817,samarbejde,407,55,24,11,37,5,2,462,Radikale
818,rolle,7,4,1,3,2,1,0,11,Radikale
819,ærme,2,2,0,1,2,2,0,4,Radikale
820,stilstand,257,53,31,8,32,7,4,310,Radikale
821,forandring,464,89,59,15,31,6,4,553,Radikale
822,utålmodig,4,2,0,2,2,1,0,6,Radikale
823,smelt,1,1,0,1,1,1,0,2,Radikale
824,temperatur,13,10,3,2,6,5,2,23,Radikale
825,rabiat,3,1,0,1,3,1,0,4,Radikale
826,klimakrisen,314,67,31,10,31,7,3,381,Radikale
827,intention,3,1,0,1,3,1,0,4,Radikale
828,tilfælde,3,1,0,1,3,1,0,4,Radikale
829,tilværelse,119,36,11,4,30,9,3,155,Radikale
830,solidarisk,9,5,2,2,4,2,1,14,Radikale
831,ord,173,36,50,12,14,3,4,209,Radikale
832,Moria,11,3,0,2,6,2,0,14,Radikale
833,fjerne,0,1,0,1,0,1,0,1,Radikale
834,magtelite,0,1,0,1,0,1,0,1,Radikale
835,korrupt,0,1,0,1,0,1,0,1,Radikale
836,bureaukrat,0,1,0,1,0,1,0,1,Radikale
837,nød,17,1,1,2,8,0,0,18,Radikale
838,Norge,8,1,0,1,8,1,0,9,Radikale
839,centrum-højre,8,1,0,1,8,1,0,9,Radikale
840,Tyskland,8,1,0,1,8,1,0,9,Radikale
841,konservativ,8,1,0,1,8,1,0,9,Radikale
842,kansler,8,1,0,1,8,1,0,9,Radikale
843,Moria-lejren,29,7,8,2,14,4,4,36,Radikale
844,Børnene,95,14,11,2,48,7,6,109,Radikale
845,mor,75,10,9,3,25,3,3,85,Radikale
846,hus,27,8,5,2,14,4,2,35,Radikale
847,lejr,75,13,6,2,38,6,3,88,Radikale
848,vendepunkt,2,1,0,1,2,1,0,3,Radikale
849,forhold,26,6,5,2,13,3,2,32,Radikale
850,ting,316,43,14,11,29,4,1,359,Radikale
851,rydde,4,2,1,1,4,2,1,6,Radikale
852,sexistiske-kultur,4,2,1,1,4,2,1,6,Radikale
853,Linde,26,4,1,1,26,4,1,30,Radikale
854,MeToo-diskussionen,26,4,1,1,26,4,1,30,Radikale
855,erkendelse,35,5,3,2,18,2,2,40,Radikale
856,sandhed,27,5,1,2,14,2,0,32,Radikale
857,kynisk,2,2,0,1,2,2,0,4,Radikale
858,kriminel,20,5,1,2,10,2,0,25,Radikale
859,afgangseksamen,3,1,1,1,3,1,1,4,Radikale
860,bemærkelsesværdig,3,1,1,1,3,1,1,4,Radikale
861,dreng,3,1,1,1,3,1,1,4,Radikale
862,tur,255,39,24,8,32,5,3,294,Radikale
863,indtryk,4,1,1,1,4,1,1,5,Radikale
864,skoledreng,4,1,1,1,4,1,1,5,Radikale
865,barsk,4,1,1,1,4,1,1,5,Radikale
866,kvarter,4,1,1,1,4,1,1,5,Radikale
867,stereotyp,4,1,1,1,4,1,1,5,Radikale
868,Indvandrerdreng,4,1,1,1,4,1,1,5,Radikale
869,økonomisk,61,14,8,3,20,5,3,75,Radikale
870,ansvarlig,20,8,0,3,7,3,0,28,Radikale
871,Astrid,12,7,0,3,4,2,0,19,Radikale
872,tank,0,1,0,1,0,1,0,1,Radikale
873,allermest,7,3,0,2,4,2,0,10,Radikale
874,velfærdssamfund,2,3,0,2,1,2,0,5,Radikale
875,lod,0,1,0,1,0,1,0,1,Radikale
876,klimaforandring,509,56,32,12,42,5,3,565,Radikale
877,megen,318,71,21,8,40,9,3,389,Radikale
878,Undskyldningernes,3,3,0,1,3,3,0,6,Radikale
879,virus,5,3,0,2,2,2,0,8,Radikale
880,forår,13,4,0,3,4,1,0,17,Radikale
881,uhyggelig,3,2,0,1,3,2,0,5,Radikale
882,uovervindelig,3,2,0,1,3,2,0,5,Radikale
883,fjende,3,2,0,1,3,2,0,5,Radikale
884,Astrids,1,1,0,1,1,1,0,2,Radikale
885,fald,38,7,4,5,8,1,1,45,Radikale
886,Megafon,1,1,0,1,1,1,0,2,Radikale
887,masse,168,14,4,3,56,5,1,182,Radikale
888,torsdag,61,15,3,4,15,4,1,76,Radikale
889,august,85,27,22,3,28,9,7,112,Radikale
890,nordlig,3,1,0,1,3,1,0,4,Radikale
891,Aarhus,49,7,1,2,24,4,0,56,Radikale
892,bekymring,3,1,0,1,3,1,0,4,Radikale
893,diskrimination,9,3,0,1,9,3,0,12,Radikale
894,forskelsbehandling,9,3,0,1,9,3,0,12,Radikale
895,nødskole,5,1,0,1,5,1,0,6,Radikale
896,folkeskolereformen,5,1,0,1,5,1,0,6,Radikale
897,slippe,5,1,0,1,5,1,0,6,Radikale
898,ramme,20,5,0,3,7,2,0,25,Radikale
899,krisetid,9,1,0,1,9,1,0,10,Radikale
900,Kulturen,9,1,0,1,9,1,0,10,Radikale
901,værdighed,4,1,2,2,2,0,1,5,Radikale
902,iboende,1,1,1,1,1,1,1,2,Radikale
903,skingre,18,2,0,2,9,1,0,20,Radikale
904,teenagedrenge,9,1,0,1,9,1,0,10,Radikale
905,bagerst,9,1,0,1,9,1,0,10,Radikale
906,Metro,9,1,0,1,9,1,0,10,Radikale
907,hudfarve,9,1,0,1,9,1,0,10,Radikale
908,Mennesker,3,3,0,1,3,3,0,6,Radikale
909,smitte,3,3,0,1,3,3,0,6,Radikale
910,dårlig,10,8,1,3,3,3,0,18,Radikale
911,boligforhold,3,3,0,1,3,3,0,6,Radikale
912,frontpersonale,3,3,0,1,3,3,0,6,Radikale
913,syndebuk,3,3,0,1,3,3,0,6,Radikale
914,vilje,89,18,5,5,18,4,1,107,Radikale
915,lugte,3,3,0,1,3,3,0,6,Radikale
916,udsætte,217,52,15,9,24,6,2,269,Radikale
917,svag,119,17,10,3,40,6,3,136,Radikale
918,stund,4,1,0,1,4,1,0,5,Radikale
919,parre,125,15,14,3,42,5,5,140,Radikale
920,hundrede,14,3,0,2,7,2,0,17,Radikale
921,kvoteflygtning,51,13,3,2,26,6,2,64,Radikale
922,status,9,2,0,1,9,2,0,11,Radikale
923,akut,67,10,6,4,17,2,2,77,Radikale
924,drivkraft,20,7,0,2,10,4,0,27,Radikale
925,skramme,11,3,0,1,11,3,0,14,Radikale
926,Landsmødet,27,9,2,3,9,3,1,36,Radikale
927,YouTube,6,5,0,1,6,5,0,11,Radikale
928,10.,6,5,0,1,6,5,0,11,Radikale
929,Thank,42,9,0,7,6,1,0,51,Radikale
930,bli,6,0,0,2,3,0,0,6,Radikale
931,2025-plan,9,4,2,1,9,4,2,13,Radikale
932,1️⃣,9,4,2,1,9,4,2,13,Radikale
933,Kontrol,9,4,2,1,9,4,2,13,Radikale
934,Råd,9,4,2,1,9,4,2,13,Radikale
935,3️⃣,9,4,2,1,9,4,2,13,Radikale
936,kollega,64,19,14,2,32,10,7,83,Radikale
937,Grønnere,601,79,32,12,50,7,3,680,Radikale
938,corona-krisen,72,17,4,5,14,3,1,89,Radikale
939,stil,99,35,14,13,8,3,1,134,Radikale
940,Kamma,8,2,3,1,8,2,3,10,Radikale
941,sygeplejerske,38,10,4,3,13,3,1,48,Radikale
942,Johanne,23,6,3,2,12,3,2,29,Radikale
943,Schmidt-Nielsen,23,6,3,2,12,3,2,29,Radikale
944,forfærdelig,8,2,3,1,8,2,3,10,Radikale
945,situation,26,6,5,2,13,3,2,32,Radikale
946,dkaid,21,3,4,2,10,2,2,24,Radikale
947,Svostrup,5,3,2,1,5,3,2,8,Radikale
948,Kro,5,3,2,1,5,3,2,8,Radikale
949,Gudenå,5,3,2,1,5,3,2,8,Radikale
950,eje,5,3,2,1,5,3,2,8,Radikale
951,Dragon,5,3,2,1,5,3,2,8,Radikale
952,nem,51,10,12,1,51,10,12,61,Radikale
953,billig,472,100,67,11,43,9,6,572,Radikale
954,transport,60,13,13,2,30,6,6,73,Radikale
955,dyr,323,54,52,8,40,7,6,377,Radikale
956,besværlig,51,10,12,1,51,10,12,61,Radikale
957,elbil,202,32,30,4,50,8,8,234,Radikale
958,ladestandere,51,10,12,1,51,10,12,61,Radikale
959,samkørsel,51,10,12,1,51,10,12,61,Radikale
960,aftryk,54,13,3,3,18,4,1,67,Radikale
961,hovedstad,16,4,1,1,16,4,1,20,Radikale
962,Klimaet,266,55,30,7,38,8,4,321,Radikale
963,Grøn,660,140,83,30,22,5,3,800,Radikale
964,seriøs,24,5,2,1,24,5,2,29,Radikale
965,CO2-reduktionerne,24,5,2,1,24,5,2,29,Radikale
966,skattereform,125,29,13,6,21,5,2,154,Radikale
967,handlingsplan,24,5,2,1,24,5,2,29,Radikale
968,finanslov,383,62,44,13,29,5,3,445,Radikale
969,RVs,51,18,3,2,26,9,2,69,Radikale
970,hovedbestyrelse,146,31,19,3,49,10,6,177,Radikale
971,aktualitetsresolution,40,13,1,1,40,13,1,53,Radikale
972,skærpe,40,13,1,1,40,13,1,53,Radikale
973,efterretningstjeneste,51,13,5,2,26,6,2,64,Radikale
974,Rigtig,51,5,4,1,51,5,4,56,Radikale
975,spænde,76,14,10,3,25,5,3,90,Radikale
976,ben,79,11,10,3,26,4,3,90,Radikale
977,iværksætte,102,10,8,2,51,5,4,112,Radikale
978,mave,78,19,6,2,39,10,3,97,Radikale
979,krav,293,45,37,6,49,8,6,338,Radikale
980,Fantastisk,223,19,34,5,45,4,7,242,Radikale
981,Risskov,9,2,0,1,9,2,0,11,Radikale
982,uddannelses-besparelser,9,2,0,1,9,2,0,11,Radikale
983,Samsø,12,1,1,1,12,1,1,13,Radikale
984,Michael,17,1,2,3,6,0,1,18,Radikale
985,Lindebjerg,12,1,1,1,12,1,1,13,Radikale
986,æbleplantage,12,1,1,1,12,1,1,13,Radikale
987,Malene,12,1,1,1,12,1,1,13,Radikale
988,Lundén,12,1,1,1,12,1,1,13,Radikale
989,bæredygtighed,12,1,1,1,12,1,1,13,Radikale
990,Tillykke,6,2,0,2,3,1,0,8,Radikale
991,etnisk,21,8,3,2,10,4,2,29,Radikale
